,answered,rank
203915,108,0.23837269290008836
203917,36,0.0888507479995
203918,36,0.0888507479995
203919,36,0.0888507479995
203934,36,0.0952183390381693
203935,36,0.0952183390381693
203936,36,0.0952183390381693
203937,36,0.0952183390381693
203938,36,0.0952183390381693
203939,36,0.0952183390381693
203975,72,0.10262165215865839
203976,72,0.10262165215865839
203977,72,0.10262165215865839
203978,72,0.10262165215865839
203979,72,0.10262165215865839
203981,72,0.10262165215865839
204269,36,0.0890105070047394
204270,36,0.0890105070047394
204272,36,0.0890105070047394
160729,36,0.09354551816165535
204480,36,0.09354551816165535
204481,36,0.09354551816165535
204482,36,0.09354551816165535
204483,36,0.09354551816165535
204484,36,0.09354551816165535
204569,108,0.11809548297532914
204570,36,0.0924537268425081
204571,72,0.0796937822131518
204572,36,0.0924537268425081
204573,72,0.0796937822131518
204510,36,0.0890833175031323
204511,36,0.0890833175031323
204512,36,0.0890833175031323
204830,36,0.09172329907099379
204832,36,0.09172329907099379
204833,36,0.09172329907099379
204834,36,0.09172329907099379
204835,36,0.09172329907099379
204836,36,0.0948239544107582
204837,36,0.0948239544107582
204838,36,0.0948239544107582
204839,36,0.0948239544107582
204840,36,0.0948239544107582
204841,36,0.0948239544107582
204795,36,0.09338585302042705
204796,36,0.09338585302042705
204797,36,0.09338585302042705
204798,36,0.09338585302042705
204799,36,0.09723204350170525
204800,36,0.09723204350170525
204801,36,0.09723204350170525
204802,36,0.09723204350170525
204803,36,0.09723204350170525
204804,36,0.09723204350170525
204906,36,0.09454628883307571
204907,36,0.09454628883307571
204908,36,0.09454628883307571
204909,36,0.09454628883307571
205004,72,0.14105099602474755
205005,36,0.0952183390381693
205006,72,0.14105099602474755
205007,72,0.14105099602474755
205008,72,0.14105099602474755
205009,72,0.14105099602474755
179307,180,0.1813248394275528
205068,36,0.09135445602658625
205069,36,0.09135445602658625
205071,36,0.09135445602658625
205096,144,0.10488371501318987
205097,144,0.10488371501318987
205098,144,0.10488371501318987
205099,144,0.10488371501318987
205100,36,0.09114058977205106
205101,36,0.09114058977205106
205306,36,0.09451371449679906
205307,36,0.09451371449679906
205309,36,0.09451371449679906
205385,108,0.24442280769056804
205386,108,0.24442280769056804
205388,108,0.24442280769056804
205390,108,0.24442280769056804
205392,72,0.2505381727902788
205394,108,0.24442280769056804
205448,36,0.09176960125969816
205449,36,0.09176960125969816
205450,36,0.09176960125969816
205451,36,0.09176960125969816
205452,36,0.09176960125969816
205458,144,0.10504099492248478
205460,144,0.10504099492248478
205461,144,0.10504099492248478
205462,144,0.10504099492248478
205463,144,0.10504099492248478
205663,72,0.2120330340332742
205664,36,0.09201728511621482
205665,108,0.2134340686453394
205666,36,0.09201728511621482
205667,36,0.09201728511621482
205668,108,0.2134340686453394
205714,36,0.09180049368775398
205715,72,0.09826240425858007
205480,36,0.060365774265432444
205481,36,0.060365774265432444
205487,36,0.060365774265432444
204079,108,0.15466429491974684
204590,36,0.059830182903611
204591,36,0.059830182903611
204592,36,0.059830182903611
204593,36,0.059830182903611
119544,36,0.060365774265432444
202783,144,0.0502479371420098
202784,72,0.07572225713032842
202785,108,0.0599915319413973
202786,72,0.07572225713032842
202787,108,0.05706828641914115
202788,72,0.07572225713032842
202807,144,0.2207046641500108
202808,144,0.2207046641500108
202809,144,0.2207046641500108
202810,144,0.2207046641500108
202811,36,0.061088183549879015
202812,36,0.061088183549879015
202846,36,0.060834431801936525
202847,36,0.060834431801936525
202848,36,0.060834431801936525
202849,36,0.060834431801936525
202886,72,0.08172939985433557
202887,36,0.06241248444645142
202888,36,0.06241248444645142
203102,36,0.057513045009734365
203103,36,0.057513045009734365
203104,36,0.057513045009734365
203105,36,0.057513045009734365
203106,36,0.057513045009734365
117810,36,0.05986203601159792
203243,36,0.05986203601159792
203244,36,0.05986203601159792
203369,36,0.05957665020718032
203370,36,0.05957665020718032
203371,36,0.05957665020718032
203372,36,0.05957665020718032
203374,36,0.05957665020718032
203469,72,0.04763412759810989
203470,72,0.04763412759810989
203501,36,0.06009672535673944
203502,36,0.06009672535673944
203503,36,0.06009672535673944
203505,36,0.06009672535673944
203506,36,0.06009672535673944
203515,36,0.05905580120220047
203516,36,0.05905580120220047
203517,36,0.05905580120220047
203518,36,0.05905580120220047
203535,36,0.057290475901657326
203536,36,0.057290475901657326
203537,36,0.057290475901657326
203538,36,0.057290475901657326
203882,144,0.05154715769520346
203883,144,0.05154715769520346
203884,144,0.05154715769520346
203885,144,0.05154715769520346
203886,144,0.05154715769520346
203887,72,0.04620093891259872
203946,36,0.060834431801936525
203947,36,0.060834431801936525
203948,36,0.060834431801936525
203949,36,0.060834431801936525
203950,36,0.060834431801936525
203951,36,0.060834431801936525
204657,36,0.05875822731731437
204658,36,0.05875822731731437
204659,36,0.05875822731731437
204660,36,0.05875822731731437
204080,72,0.10053933284613788
204081,72,0.10053933284613788
204082,72,0.10053933284613788
204083,108,0.13549797506525413
204084,108,0.13549797506525413
204085,36,0.059830182903611
204086,36,0.059830182903611
204087,36,0.059830182903611
204088,36,0.061851023804275256
204089,36,0.061851023804275256
204090,72,0.14253450413759158
204550,36,0.061851023804275256
204551,36,0.061851023804275256
204552,36,0.061851023804275256
204554,36,0.061851023804275256
204555,36,0.061851023804275256
204460,36,0.05875822731731437
204461,36,0.05875822731731437
204462,36,0.05875822731731437
204463,36,0.05875822731731437
204464,36,0.05875822731731437
204465,36,0.05875822731731437
204671,36,0.05787533254396452
204672,36,0.05787533254396452
204673,36,0.05787533254396452
204674,36,0.05787533254396452
204824,36,0.06241248444645142
204825,36,0.06241248444645142
204827,36,0.06241248444645142
204828,36,0.06241248444645142
204829,36,0.06241248444645142
170127,36,0.061851023804275256
204791,36,0.061851023804275256
204792,36,0.061851023804275256
204793,36,0.061851023804275256
204794,36,0.061851023804275256
204966,72,0.15328068855451826
204967,72,0.15328068855451826
204968,72,0.15328068855451826
204969,72,0.15328068855451826
204970,72,0.15328068855451826
205310,36,0.061088183549879015
205312,36,0.061088183549879015
205313,36,0.061088183549879015
205316,108,0.1854186133394616
205317,36,0.061088183549879015
205319,36,0.061088183549879015
205330,72,0.06312285110229424
205331,72,0.06312285110229424
205332,72,0.06312285110229424
205333,72,0.06312285110229424
205334,72,0.06312285110229424
205469,36,0.05541199959708274
205470,36,0.05541199959708274
205471,36,0.05541199959708274
205472,36,0.05541199959708274
205473,36,0.05541199959708274
205554,144,0.1567761298300416
205555,144,0.1567761298300416
205556,36,0.060834431801936525
205557,108,0.10614013365032478
205558,36,0.060834431801936525
205559,36,0.060834431801936525
205560,72,0.05829632557023914
205561,36,0.05963981828712015
205562,36,0.05963981828712015
205563,36,0.05963981828712015
205564,36,0.05963981828712015
205565,36,0.05963981828712015
205613,36,0.06113253381582638
205614,36,0.06113253381582638
205615,36,0.06113253381582638
158923,36,0.029761711338853216
202813,36,0.029761711338853216
202814,36,0.029761711338853216
202816,36,0.029761711338853216
204533,144,0.24314998923669978
185532,153,0.1964233259610202
185557,156,0.12305239212583177
204922,108,0.11625085348886526
202696,36,0.029257009542488048
202697,36,0.029257009542488048
202698,36,0.029257009542488048
202699,36,0.029257009542488048
202709,36,0.02752357128612516
202710,36,0.02752357128612516
202711,36,0.02752357128612516
202712,36,0.02752357128612516
202744,36,0.02752357128612516
202745,36,0.02752357128612516
202746,36,0.02752357128612516
202747,36,0.02752357128612516
202748,36,0.02752357128612516
202764,36,0.02752357128612516
202765,36,0.02752357128612516
202766,36,0.02752357128612516
202767,36,0.02752357128612516
146689,72,0.11684700463972784
176833,108,0.16397626744405952
202733,72,0.11684700463972784
86370,36,0.02752357128612516
202768,144,0.2504330940371551
202769,36,0.02752357128612516
202770,36,0.02752357128612516
202771,36,0.02752357128612516
181859,36,0.0281382320092657
202953,36,0.0281382320092657
202954,36,0.0281382320092657
202955,36,0.0281382320092657
202957,36,0.0281382320092657
202958,36,0.0281382320092657
202959,36,0.0281382320092657
203726,36,0.02863703093800833
203729,36,0.029025425745604377
203730,72,0.15579735780358434
203731,108,0.1503604002021469
203733,72,0.14046857215796585
203735,36,0.027669157107815628
203736,36,0.027669157107815628
203738,36,0.027669157107815628
203888,36,0.028508672138918837
203889,36,0.028508672138918837
203890,36,0.028508672138918837
203891,36,0.028508672138918837
203892,36,0.028508672138918837
203893,36,0.028508672138918837
203927,36,0.02913797795110675
203928,72,0.014151109102116925
203929,108,0.019310394323647364
203930,36,0.02913797795110675
203931,72,0.014151109102116925
203932,108,0.019310394323647364
203952,36,0.02863703093800833
203953,36,0.02863703093800833
203954,36,0.02863703093800833
203955,36,0.02863703093800833
203956,36,0.02863703093800833
203957,36,0.02863703093800833
204806,36,0.028993458731015127
204131,36,0.028840139520769685
204132,36,0.028840139520769685
204133,36,0.028840139520769685
204134,36,0.028840139520769685
204135,36,0.028840139520769685
204136,36,0.028840139520769685
204485,36,0.02863703093800833
204486,36,0.02863703093800833
204487,36,0.02863703093800833
204488,36,0.02863703093800833
204489,36,0.02863703093800833
204490,36,0.02863703093800833
186487,36,0.029761711338853216
186491,36,0.029761711338853216
204491,36,0.029761711338853216
204492,36,0.029761711338853216
204493,36,0.029761711338853216
204743,36,0.02863703093800833
204744,81,0.0994105802944628
204745,36,0.02863703093800833
204746,36,0.02863703093800833
204842,108,0.10461741530529961
204843,36,0.029257009542488048
204844,108,0.10461741530529961
204845,108,0.10461741530529961
204846,108,0.10461741530529961
204847,36,0.029257009542488048
204852,36,0.028993458731015127
204853,36,0.028993458731015127
204854,36,0.028993458731015127
204855,36,0.028993458731015127
204856,36,0.028993458731015127
204857,36,0.028993458731015127
205010,36,0.029761711338853216
205011,36,0.029761711338853216
205012,36,0.029761711338853216
205013,36,0.029761711338853216
205014,36,0.029761711338853216
205015,36,0.029761711338853216
205033,36,0.028993458731015127
205034,36,0.028993458731015127
205035,36,0.028993458731015127
205036,36,0.028993458731015127
205037,36,0.028993458731015127
205038,36,0.028993458731015127
205039,36,0.028840139520769685
205040,36,0.028840139520769685
205041,36,0.028840139520769685
205042,36,0.028840139520769685
205043,36,0.028840139520769685
205044,36,0.028840139520769685
205045,36,0.028840139520769685
205076,36,0.02913797795110675
205077,36,0.02913797795110675
205078,36,0.02913797795110675
205079,36,0.02913797795110675
205080,36,0.02913797795110675
205081,36,0.02913797795110675
205082,36,0.02913797795110675
205102,36,0.028508672138918837
205103,36,0.028508672138918837
205104,36,0.028508672138918837
205105,36,0.028508672138918837
205106,36,0.028508672138918837
205126,36,0.02863703093800833
205127,36,0.02863703093800833
205128,36,0.02863703093800833
205129,36,0.02863703093800833
205363,144,0.3227073582050319
205364,180,0.33600646076314133
205365,36,0.02863703093800833
205366,144,0.24493387469280745
205415,36,0.029025425745604377
205522,36,0.029761711338853216
205523,36,0.029761711338853216
205524,36,0.029761711338853216
205525,36,0.029761711338853216
205549,144,0.14795988646064404
205550,144,0.14795988646064404
205551,144,0.14795988646064404
205552,36,0.02863703093800833
205553,36,0.02863703093800833
205642,36,0.029761711338853216
205643,36,0.029761711338853216
205644,36,0.029761711338853216
205645,36,0.029761711338853216
205646,36,0.029761711338853216
205647,36,0.029761711338853216
185503,36,0.0
205023,36,0.0
205024,36,0.0
205025,36,0.0
205026,36,0.0
205027,36,0.0
202683,36,0.0
202684,36,0.0
202685,36,0.0
202686,36,0.0
202687,36,0.0
202688,36,0.0
202759,36,0.0
202760,36,0.0
202761,36,0.0
202762,36,0.0
202763,36,0.0
203940,144,0.11697913964189714
203941,108,0.09567341835655496
203942,144,0.11697913964189714
203943,144,0.11697913964189714
203944,144,0.11697913964189714
203945,144,0.11697913964189714
204545,36,0.0
204547,36,0.0
204548,36,0.0
204549,36,0.0
204848,36,0.0
204849,36,0.0
204850,36,0.0
204851,36,0.0
204984,36,0.0
204985,36,0.0
204987,36,0.0
204988,36,0.0
204989,36,0.0
204991,36,0.0
204998,36,0.0
204999,36,0.0
205000,36,0.0
205001,36,0.0
205002,36,0.0
205003,36,0.0
205107,36,0.0
205108,36,0.0
205109,36,0.0
205110,36,0.0
205111,36,0.0
205112,36,0.0
205113,36,0.0
205114,36,0.0
205115,36,0.0
205116,36,0.0
205117,36,0.0
205118,36,0.0
205119,36,0.0
205120,36,0.0
205121,36,0.0
205122,36,0.0
205123,36,0.0
205404,36,0.0
205406,36,0.0
205407,36,0.0
205408,36,0.0
205624,36,0.0
205625,36,0.0
205626,36,0.0
205627,36,0.0
205628,36,0.0
205629,36,0.0
205681,72,0.048027747660928065
205682,36,0.0
84963,36,0.7623150141866191
210689,36,0.7063059608332241
210690,36,0.7063059608332241
70262,36,0.6832209177519878
18289,72,0.6879945859806648
211625,108,0.713832365728612
211626,108,0.713832365728612
181642,144,0.6208640067322396
210800,108,0.3847545946725498
150513,108,0.6096891074368783
211557,72,0.6501548192237165
211556,36,0.654889332824297
151106,66,0.5028790256756583
118763,72,0.6739349791737791
129995,72,0.6739349791737791
132243,72,0.6739349791737791
132244,72,0.6739349791737791
157986,72,0.6739349791737791
161846,72,0.6739349791737791
139841,72,0.6080363489721725
118620,36,0.6311061903467046
110195,72,0.4981232911422613
211193,36,0.5984525783558453
140552,72,0.6484728492972034
210435,66,0.5143925607920684
126994,72,0.5540762278359261
210723,36,0.592612127583931
170503,180,0.48470309729995625
167597,216,0.46670998002748937
210860,36,0.5402812230783168
210861,36,0.5402812230783168
212136,132,0.4690682090700832
212149,132,0.4690682090700832
164932,36,0.5530789529826972
212151,72,0.5279090842641159
212152,36,0.5530789529826972
211338,108,0.46392688539522514
211339,108,0.46392688539522514
211340,108,0.46392688539522514
211341,108,0.46392688539522514
211342,72,0.4597182741331481
160030,189,0.4298680787328942
107952,72,0.4098940828576244
181715,144,0.3958768084578323
209452,108,0.47422826036093174
210801,72,0.5696758930945796
210802,36,0.5198923356680399
210803,36,0.5198923356680399
62028,72,0.5701290788879978
211299,72,0.5701290788879978
211560,72,0.5834893778626128
211561,36,0.4955066431577898
210959,108,0.5177364491534328
211241,36,0.4938364512525745
211242,36,0.4938364512525745
184016,96,0.3058166281106598
212137,96,0.3058166281106598
78175,72,0.44620820598423633
119391,72,0.5548057788185651
212473,36,0.4920789460657752
212189,36,0.4664751602426214
211337,36,0.4326189139710702
203011,108,0.3937644338051434
210682,36,0.45067756276092463
212146,72,0.46087443808766926
210495,36,0.4415851338454178
210496,36,0.4415851338454178
210497,107,0.41244977071832023
210584,36,0.4415851338454178
113399,36,0.44129088638711345
122316,36,0.41282528719430184
210907,143,0.43648818407615014
212321,36,0.4154456870684295
212147,36,0.42231444625504094
53924,36,0.4197626017983411
53928,36,0.4197626017983411
66861,36,0.4197626017983411
210931,36,0.4197626017983411
176321,36,0.40849401792662476
176322,36,0.40849401792662476
176323,36,0.40849401792662476
166337,72,0.36845427213198967
212090,72,0.36845427213198967
155217,36,0.38379839043021435
211327,36,0.38379839043021435
210805,36,0.38764232383567887
210806,72,0.4877537097619486
209649,228,0.34391673526522165
212182,36,0.3883551704490645
212183,36,0.3883551704490645
212148,36,0.3928319172578501
164850,72,0.4878637140685957
212153,36,0.39431618347727115
206281,108,0.4927221584831833
206282,144,0.44667613524953237
206283,108,0.4927221584831833
206284,72,0.4824161170105662
206285,144,0.44667613524953237
211329,72,0.41290200821066464
211333,36,0.39277472154652887
211335,36,0.39277472154652887
173499,36,0.3600803069723024
211548,36,0.3600803069723024
211970,36,0.3614464983108683
210744,36,0.3489668340227694
209422,108,0.252777607305695
131019,72,0.36113616102866486
211334,72,0.369724691870383
212003,36,0.36593320321812384
212004,36,0.36593320321812384
212005,36,0.36593320321812384
212219,72,0.18179193209520458
212220,36,0.35331743230992724
111928,72,0.38585841610674815
211549,72,0.28104237126332904
210683,36,0.3211536015335411
210684,36,0.3211536015335411
186241,36,0.3172657326861591
211109,84,0.2960496960019492
159624,72,0.37131533358007685
159625,102,0.33327592595731176
159626,102,0.33327592595731176
159627,102,0.33327592595731176
181122,153,0.33491579331526095
181123,153,0.33491579331526095
181139,153,0.33491579331526095
185529,153,0.33491579331526095
212021,153,0.33491579331526095
184090,71,0.19831434000184636
211243,108,0.38566133908196865
210787,36,0.33092343575877164
210738,36,0.3322439737228224
210739,36,0.3322439737228224
212133,36,0.3312185653835149
212134,36,0.3312185653835149
212135,36,0.3312185653835149
157379,72,0.23768241539520538
212338,72,0.23768241539520538
212339,72,0.23768241539520538
212340,72,0.23768241539520538
212341,72,0.23768241539520538
210737,72,0.355131073642584
209418,261,0.246005155293613
209419,216,0.23619113178713635
211101,36,0.28923047423438253
206227,108,0.5076908223896277
211245,108,0.36059663793176444
211246,108,0.36059663793176444
211484,36,0.29731162711232106
210697,36,0.30095866989786363
210698,36,0.30095866989786363
210699,36,0.30095866989786363
210700,36,0.30095866989786363
210701,36,0.30095866989786363
210942,72,0.2629782356405078
210944,72,0.2629782356405078
210945,72,0.2629782356405078
210975,36,0.3027644554257331
210976,36,0.3027644554257331
210977,36,0.3027644554257331
210978,36,0.3027644554257331
210979,36,0.3027644554257331
210980,36,0.3027644554257331
211038,36,0.30254792365915856
211039,36,0.30254792365915856
211040,36,0.30254792365915856
211041,36,0.30254792365915856
211042,36,0.30254792365915856
211043,36,0.30254792365915856
211231,72,0.22032153751294772
211232,72,0.22032153751294772
211233,72,0.22032153751294772
211234,36,0.29515328194321094
211235,72,0.22032153751294772
211236,72,0.22032153751294772
211247,36,0.3059707292312788
211248,36,0.3059707292312788
211249,36,0.3059707292312788
211250,36,0.3059707292312788
211839,108,0.2674104285015591
211841,108,0.2674104285015591
186559,72,0.20779815752939776
211882,72,0.20779815752939776
211883,72,0.20779815752939776
211884,72,0.20779815752939776
158503,108,0.2957190147165832
159687,117,0.14184808120035494
159688,72,0.19722609731686
159689,72,0.19722609731686
185587,81,0.14122931571689015
185589,72,0.19722609731686
212045,72,0.19722609731686
181486,36,0.264754611396518
131270,108,0.3765437611780206
185515,36,0.27587752941443805
210932,72,0.35385897221887236
186683,36,0.2757200239493771
211034,36,0.2757200239493771
211035,36,0.2757200239493771
211036,36,0.2757200239493771
211037,36,0.2757200239493771
210740,36,0.2631006179016712
211297,36,0.26621134358222814
209426,108,0.18516497237027507
209427,108,0.18516497237027507
209428,72,0.24469582193852338
209633,108,0.4671403791323236
209634,108,0.40993409269949677
210900,36,0.2680810982828574
210901,72,0.4349265198953626
211322,72,0.34514302797743407
211323,108,0.32959523471901564
211324,144,0.34976269820920636
211325,144,0.34976269820920636
212202,36,0.2706276545188923
212203,36,0.2706276545188923
212204,36,0.2706276545188923
212205,36,0.2706276545188923
212206,36,0.2706276545188923
121730,36,0.27803251749451485
103919,36,0.27803251749451485
103920,36,0.27803251749451485
160876,36,0.27803251749451485
125916,144,0.3009726011213671
168785,72,0.22716834221523222
168786,144,0.3009726011213671
176925,108,0.31670981252895136
211353,144,0.3009726011213671
211354,108,0.2815421448052274
177844,72,0.30182613234331124
211969,108,0.19077963980174248
205244,180,0.45086838254761785
211089,36,0.2413069162082811
206279,144,0.5111169102970208
206280,108,0.47383992822140514
211566,36,0.23633050765313732
210922,108,0.24918210231317242
210923,108,0.24918210231317242
210774,36,0.24445802510544867
211479,72,0.2872265373950191
211480,36,0.24436263125951885
211481,36,0.24436263125951885
211492,108,0.21270569530015906
211493,108,0.21270569530015906
212218,36,0.24405778433865957
211344,108,0.33991127908894575
211345,72,0.3532703209537614
163993,144,0.3853137978829757
211546,108,0.28769713540142394
211547,72,0.2716556180856714
211951,72,0.2574468009116799
211824,36,0.23120668900920116
211825,36,0.23120668900920116
210686,36,0.24436263125951885
210687,72,0.22537952375174145
210688,108,0.3403415719868389
210708,72,0.3109930611835623
210709,72,0.3109930611835623
210710,108,0.3403415719868389
210711,108,0.3403415719868389
210712,36,0.23727683917342965
210702,36,0.2429581468214525
210703,36,0.2429581468214525
210704,36,0.2429581468214525
210705,36,0.2429581468214525
210706,36,0.2429581468214525
210707,36,0.2429581468214525
210758,36,0.2382146881493648
210759,108,0.17260284476130353
210760,108,0.17260284476130353
210761,108,0.17260284476130353
210762,108,0.17260284476130353
210763,36,0.2382146881493648
151979,72,0.21725625738676296
210777,72,0.21725625738676296
210778,72,0.21725625738676296
210779,72,0.21725625738676296
210780,72,0.21725625738676296
210799,72,0.21000281142387325
210905,36,0.2477548981944913
210908,36,0.2477548981944913
210909,36,0.2477548981944913
210910,36,0.2477548981944913
210911,36,0.2477548981944913
210924,36,0.248105524318489
210925,36,0.248105524318489
210926,36,0.248105524318489
210927,36,0.248105524318489
210928,36,0.248105524318489
210929,36,0.248105524318489
210993,72,0.21093483931337403
210994,72,0.21093483931337403
210995,72,0.21093483931337403
210996,72,0.21093483931337403
210997,72,0.21093483931337403
211350,108,0.2126344908441727
211351,108,0.2126344908441727
211352,72,0.2250353950808095
211801,72,0.2535302203228698
211802,72,0.25574732168539016
211803,72,0.2535302203228698
211804,108,0.2584228829793335
211805,108,0.2584228829793335
211806,108,0.2584228829793335
211843,108,0.12455443931097168
211844,108,0.12455443931097168
211845,36,0.24514663876532714
211846,36,0.24514663876532714
211847,72,0.19799131275806553
212022,108,0.16037976374268526
212023,108,0.16037976374268526
212024,108,0.16037976374268526
212025,108,0.16037976374268526
212026,108,0.16037976374268526
212027,108,0.16037976374268526
212322,108,0.3216541691643488
212323,108,0.3216541691643488
212325,72,0.36709662061826315
212326,108,0.3216541691643488
210973,72,0.27749013771281966
211472,36,0.2105389519719948
211891,36,0.20915909768883884
181106,36,0.20694076070312195
181110,36,0.20694076070312195
212039,36,0.20694076070312195
212040,36,0.20694076070312195
212041,36,0.20694076070312195
212042,36,0.20694076070312195
211483,36,0.21025760466842539
207034,36,0.21154883027539365
207035,36,0.21154883027539365
211799,108,0.22254114152301005
211800,72,0.18628912195157854
211558,36,0.21466010510536915
211559,72,0.21547462083024954
211102,36,0.2117986431071671
203429,36,0.20115463093030606
212275,36,0.21282270160040132
211631,36,0.2074466956919631
210897,108,0.2963575974887373
210898,108,0.2963575974887373
210899,108,0.2963575974887373
211047,36,0.20109383798399763
211048,36,0.20109383798399763
211049,36,0.20109383798399763
211050,36,0.20109383798399763
211051,36,0.20109383798399763
211272,36,0.20598990751985483
211273,36,0.20598990751985483
211274,36,0.20598990751985483
211326,36,0.20714268805112004
211328,36,0.20714268805112004
211330,36,0.20714268805112004
211331,36,0.20714268805112004
211355,36,0.20714268805112004
211478,36,0.20714268805112004
187134,72,0.24416229890030794
211499,36,0.21639920975994728
211500,36,0.21639920975994728
211501,36,0.21639920975994728
211502,36,0.21639920975994728
211862,108,0.24070874478309967
211864,108,0.24070874478309967
211869,108,0.19891577560846246
211870,108,0.19891577560846246
211871,108,0.19891577560846246
211872,108,0.19891577560846246
211873,108,0.19891577560846246
211874,108,0.19891577560846246
211911,108,0.15348828997506722
211912,108,0.15348828997506722
211913,108,0.15348828997506722
211914,108,0.15348828997506722
212011,72,0.20641858160989257
212012,72,0.20641858160989257
212013,72,0.20641858160989257
212014,72,0.20641858160989257
212015,72,0.20641858160989257
185591,81,0.2228201402432752
212046,81,0.2228201402432752
212048,81,0.2228201402432752
212049,36,0.21343870253498007
212050,81,0.2228201402432752
212052,36,0.21343870253498007
212167,36,0.21267831213151084
212168,36,0.21267831213151084
212169,36,0.21267831213151084
212170,36,0.21267831213151084
212171,36,0.21267831213151084
212172,36,0.21267831213151084
212190,108,0.3315487818480738
212191,108,0.3315487818480738
212192,108,0.3315487818480738
212193,108,0.3315487818480738
212194,108,0.3315487818480738
157510,36,0.17829576823875
211494,36,0.17829576823875
211495,36,0.17829576823875
211575,36,0.17893131153496192
211576,36,0.17893131153496192
155156,36,0.1819743945552475
176835,36,0.1819743945552475
176836,36,0.1819743945552475
212320,72,0.21067053556733567
211497,72,0.20069403623829252
211093,36,0.18464985834179853
210742,72,0.24802697298614335
157386,72,0.31500203924073084
211947,36,0.17970299449497712
211948,36,0.17970299449497712
212002,72,0.2074885069640115
211545,72,0.19538219967004522
212221,36,0.18604552005923883
210859,72,0.19612666238651646
212143,72,0.24373824725726115
212144,72,0.24373824725726115
212145,72,0.24373824725726115
210769,72,0.2153281385713846
210771,108,0.24095077453199595
210772,108,0.24095077453199595
210773,108,0.24095077453199595
210857,36,0.18380386011666777
210858,36,0.18380386011666777
211467,36,0.18376958594024567
211468,36,0.18376958594024567
211469,36,0.18376958594024567
211470,36,0.18376958594024567
211471,36,0.18376958594024567
211857,72,0.11910005390493174
211858,72,0.11910005390493174
211859,72,0.11910005390493174
211886,108,0.18283855352768177
211887,108,0.18283855352768177
211888,108,0.18283855352768177
211889,108,0.18283855352768177
211890,108,0.18283855352768177
211893,108,0.2864395916478564
211894,108,0.2864395916478564
211895,108,0.2864395916478564
212184,36,0.17435485237781784
212185,36,0.17435485237781784
212186,36,0.17435485237781784
212188,36,0.17435485237781784
212195,36,0.18371820206374628
212196,36,0.18371820206374628
212197,36,0.18371820206374628
212333,108,0.25811109556285006
212334,108,0.25811109556285006
212335,108,0.25811109556285006
212336,108,0.25811109556285006
212337,36,0.18470179207721832
167123,72,0.14750913917222486
177221,36,0.14992543753764598
212593,36,0.15462738956768537
211906,72,0.16322383451024483
211907,72,0.16322383451024483
210685,36,0.15513958774830414
211971,117,0.23554288407499482
210765,108,0.08664681677374601
210766,36,0.14794613859376643
211486,72,0.2020914755172974
211229,143,0.19800698329523997
211963,36,0.14957496905325057
211965,36,0.14957496905325057
211966,36,0.14957496905325057
211959,144,0.18692755328544738
211968,144,0.3707249630891451
168056,108,0.22201109271662348
211006,108,0.22201109271662348
211095,108,0.16176306569498863
211096,36,0.14674396061861036
211097,72,0.15435078534490995
211098,36,0.14674396061861036
211099,36,0.14674396061861036
211100,36,0.14674396061861036
211268,36,0.1494297070425857
211269,36,0.1494297070425857
211270,36,0.1494297070425857
211271,36,0.1494297070425857
211277,36,0.146324347452584
211278,36,0.146324347452584
211279,36,0.146324347452584
211280,36,0.146324347452584
211281,36,0.146324347452584
163883,36,0.1533331999477179
211503,36,0.1533331999477179
211504,36,0.1533331999477179
211505,36,0.1533331999477179
211506,36,0.1533331999477179
211627,36,0.1469349804838817
211628,36,0.1469349804838817
211629,36,0.1469349804838817
211630,36,0.1469349804838817
211732,108,0.20887659491153968
211733,108,0.20887659491153968
211735,108,0.20887659491153968
211819,108,0.249609413590002
211820,108,0.249609413590002
211822,108,0.249609413590002
211823,108,0.249609413590002
211832,36,0.14842565157355272
211902,36,0.14734746548757363
211903,36,0.14734746548757363
211904,36,0.14734746548757363
211905,36,0.14734746548757363
211943,36,0.1553487873757083
211944,36,0.1553487873757083
211945,36,0.1553487873757083
211946,36,0.1553487873757083
211996,84,0.14565844856136057
211997,36,0.15026372344666628
211998,84,0.14565844856136057
211999,36,0.15026372344666628
212000,84,0.14565844856136057
212001,84,0.14565844856136057
185590,81,0.07759628859892052
212053,36,0.14889619098564788
212055,36,0.14889619098564788
212056,36,0.14889619098564788
212057,36,0.14889619098564788
212059,36,0.14889619098564788
212060,36,0.14811476240872842
212062,36,0.14811476240872842
212063,36,0.14811476240872842
212064,36,0.14811476240872842
212065,36,0.14811476240872842
212066,36,0.14811476240872842
212161,72,0.327330291484859
212162,72,0.327330291484859
212163,36,0.15240345258129182
212164,72,0.327330291484859
212165,72,0.327330291484859
212166,72,0.327330291484859
212327,36,0.1457102958997333
212328,36,0.1457102958997333
212329,36,0.1457102958997333
212330,36,0.1457102958997333
212331,36,0.1457102958997333
212332,36,0.1457102958997333
211490,36,0.11442952044013005
211103,36,0.12226575339235751
211104,36,0.12226575339235751
210776,36,0.11521488221626681
211087,36,0.12004653260635892
211088,36,0.12004653260635892
210724,108,0.20362546506684498
210894,108,0.20362546506684498
210895,72,0.16232102790902356
210896,72,0.16232102790902356
210902,36,0.11933960050692724
210903,36,0.11933960050692724
210904,36,0.11933960050692724
87133,36,0.11942717702250659
210917,36,0.11942717702250659
